Location,Date,record,Battery,Logger.Temp,NDVIDownRed,NDVIDownNIR,NDVIUpRed,NDVIUpNIR,NDVI,PRIDown532,PRIDown570,PRIUp532,PRIUp570,PRI,TempK,TempC,SWin,SWout,SWnet,LWin,LWout,LWnet,NetRad,Albedo,IR.BodyT.C,IR.TargetT.C
cm,date,record,Volt,Degree,Logger.Temp,NDVIDownRed,NDVIDownNIR,NDVIUpRed,NDVIUpNIR,NDVI,PRIDown532,PRIDown570,PRIUp532,PRIUp570,PRI,Degree in K,Degree in C,SWin,SWout,SWnet,LWin,LWout,LWnet,NetRad,Albedo,IR.BodyT.C,IR.TargetT.C

500,"2016-06-27 12:04:38",1114,12.87,27.69,2,0.008,0.055,0.742,0.556,0.803,"NAN",0.0006,0.7736,0.7632,NAN,298.9082,25.75822,494.6892,87.01583,407.6734,380.0756,446.2169,-66.14131,341.532,0.1759,27.15,26.38

750,"2016-06-27 12:06:34",1116,12.83,27.72,3,0.009,0.066,0.784,0.575,0.818,"NAN",0.0006,0.8088,0.7991,NAN,299.0135,25.86348,516.251,96.16821,420.0828,377.4819,444.1586,-66.67676,353.4061,0.1862819,27.41,25.84

1000,"2016-06-27 12:08:38",1118,12.82,27.75,4,0.009,0.055,0.862,0.611,0.792,"NAN",0.0006,0.8687,0.8599,NAN,299.1398,25.98982,554.8664,104.2551,450.6114,375.0166,444.8409,-69.8243,380.7871,0.1878922,27.63,26.76

1250,"2016-06-27 12:10:34",1120,12.81,27.85,5,0.011,0.079,1.094,0.71,0.834,"NAN",0.0006,1.0278,1.0218,NAN,299.1377,25.98772,664.9183,125.7646,539.1538,373.1326,446.0076,-72.87497,466.2788,0.1891429,27.8,27.02

1500,"2016-06-27 12:12:30",1122,12.8,27.91,6,0.012,0.075,1.191,0.756,0.816,"NAN",0.0006,1.0953,1.0889,NAN,299.3483,26.19829,704.8442,127.3223,577.5219,371.946,452.1744,-80.22842,497.2935,0.1806389,28.11,27.82

1750,"2016-06-27 12:15:00",1124,12.79,28.04,7,0.016,0.092,1.609,0.939,0.816,"NAN",0.0006,1.3916,1.3909,NAN,299.5588,26.40886,878.112,149.1302,728.9818,370.592,456.9115,-86.31955,642.6622,0.1698305,28.42,28.48

2000,"2016-06-27 12:17:16",1126,12.78,28.14,8,0.019,0.068,1.357,0.82,0.711,"NAN",0.0006,1.2112,1.2053,NAN,299.7062,26.55626,776.5058,128.3061,648.1997,367.2389,460.5071,-93.26822,554.9315,0.1652352,28.52,31.73

2250,"2016-06-27 12:19:44",1128,12.77,28.27,9,0.026,0.112,2.003,1.042,0.784,"NAN",0.0006,1.6028,1.6031,NAN,299.9147,26.76466,1051.38,177.4969,873.8828,365.111,464.2246,-99.11364,774.7692,0.1688229,28.75,31.58

2500,"2016-06-27 12:21:54",1130,12.77,28.4,10,0.016,0.074,1.177,0.734,0.762,"NAN",0.0006,1.0925,1.084,NAN,299.9335,26.78352,691.0236,110.7027,580.3209,359.7834,457.6834,-97.9001,482.4208,0.1602011,28.76,28.82

2750,"2016-06-27 12:24:12",1132,12.77,28.53,11,0.016,0.07,1.422,0.808,0.77,"NAN",0.0006,1.1991,1.1859,NAN,300.1862,27.03624,831.5318,131.6675,699.8644,358.9504,462.9392,-103.9889,595.8755,0.1583433,29.04,29.48

3000,"2016-06-27 12:26:28",1134,12.76,28.66,12,0.028,0.117,2.418,1.108,0.802,"NAN",0.0006,1.8749,1.8868,NAN,300.0577,26.90767,1235.653,207.8313,1027.821,356.1211,463.752,-107.6309,920.1905,0.1681956,28.77,31.92

3250,"2016-06-27 12:28:30",1136,12.75,28.76,13,0.024,0.114,2.279,1.087,0.817,"NAN",0.0006,1.7813,1.7924,NAN,300.3104,27.16039,1183.954,199.3869,984.567,354.8648,463.954,-109.0893,875.4778,0.1684076,29.08,29.61

3500,"2016-06-27 12:30:48",1138,12.75,28.89,14,0.023,0.114,2.246,1.079,0.823,"NAN",0.0006,1.7735,1.7794,NAN,300.563,27.41307,1166.55,202.7483,963.802,353.6974,460.1155,-106.4182,857.3838,0.1738016,29.38,28.83

3750,"2016-06-27 12:32:42",1140,12.74,29.02,15,0.018,0.083,1.989,1.027,0.799,"NAN",0.0006,1.6246,1.6267,NAN,301.0264,27.87642,1065.968,194.4678,871.5002,354.0061,474.098,-120.0919,751.4083,0.182433,29.96,31.62

4000,"2016-06-27 12:34:54",1142,12.74,29.22,16,0.016,0.081,1.943,0.982,0.818,"NAN",0.0006,1.4287,1.425,NAN,300.9985,27.84853,1062.641,171.1841,891.4567,354.684,466.4263,-111.7423,779.7144,0.1610931,30.01,29.81

4250,"2016-06-27 12:36:50",1144,12.74,29.35,17,0.017,0.073,1.532,0.864,0.768,"NAN",0.0006,1.3087,1.308,NAN,301.0196,27.86958,855.5898,131.5035,724.0862,357.0255,467.8205,-110.795,613.2912,0.1536993,29.94,30.27

4500,"2016-06-27 12:39:32",1146,12.74,29.58,18,0.029,0.107,2.001,1.04,0.753,"NAN",0.0006,1.6511,1.6625,NAN,300.9962,27.84624,1036.024,166.1011,869.9226,359.6874,473.237,-113.5496,756.373,0.1603256,29.73,30.95

250,"2016-06-27 14:02:44",1148,13.02,27.75,1,0.008,0.035,0.555,0.418,0.706,"NAN",0.0006,0.6061,0.6033,NAN,299.1188,25.9688,401.7425,71.3885,330.354,385.2645,453.3076,-68.0431,262.3109,0.1776972,27.41,27.35

500,"2016-06-27 14:04:38",1150,12.88,27.78,2,0.01,0.058,0.969,0.635,0.797,"NAN",0.0006,0.9356,0.9304,NAN,298.8661,25.71611,619.1061,105.9763,513.1298,380.671,449.4166,-68.7455,444.3843,0.1711763,27,26.39

750,"2016-06-27 14:06:50",1152,12.84,27.82,3,0.008,0.055,0.638,0.466,0.808,"NAN",0.0006,0.6872,0.6776,NAN,298.9082,25.75822,438.6285,79.61198,359.0166,377.8644,444.3632,-66.4988,292.5177,0.1815021,27.06,25.6

1000,"2016-06-27 14:08:46",1154,12.82,27.82,4,0.009,0.053,0.638,0.461,0.781,"NAN",0.0006,0.6881,0.6798,NAN,298.7397,25.58977,439.3216,82.67187,356.6497,377.4402,442.2483,-64.80809,291.8416,0.1881808,26.88,25.15

1250,"2016-06-27 14:10:58",1156,12.81,27.78,5,0.007,0.053,0.623,0.446,0.827,"NAN",0.0006,0.677,0.6638,NAN,298.5482,25.39821,430.0808,78.98361,351.0972,375.1776,441.5969,-66.41926,284.6779,0.1836483,26.82,25.57

1500,"2016-06-27 14:12:58",1158,12.8,27.78,6,0.006,0.04,0.611,0.436,0.807,"NAN",0.0006,0.6646,0.6527,NAN,298.5482,25.39821,422.0722,71.77098,350.3012,373.8168,441.5126,-67.69576,282.6054,0.1700443,26.82,25.5

1750,"2016-06-27 14:14:56",1160,12.78,27.78,7,0.007,0.041,0.622,0.44,0.784,"NAN",0.0006,0.6714,0.6632,NAN,298.464,25.31398,427.6166,67.59095,360.0257,373.1386,444.4592,-71.32052,288.7052,0.1580644,26.77,25.5

2000,"2016-06-27 14:16:52",1162,12.78,27.75,8,0.008,0.031,0.614,0.434,0.691,"NAN",0.0006,0.6678,0.6552,NAN,298.4029,25.25291,423.2273,65.70583,357.5214,372.4302,444.765,-72.33479,285.1866,0.1552495,26.72,26.93

2250,"2016-06-27 14:18:54",1164,12.78,27.72,9,0.008,0.041,0.621,0.441,0.757,"NAN",0.0006,0.6756,0.6564,NAN,298.1503,25.00029,426.4616,67.04453,359.417,370.7396,443.413,-72.6734,286.7436,0.1572112,26.35,25.86

2500,"2016-06-27 14:21:20",1166,12.77,27.66,10,0.01,0.05,0.716,0.495,0.757,"NAN",0.0006,0.7593,0.7464,NAN,298.1503,25.00029,479.365,77.5083,401.8566,369.549,445.5195,-75.97057,325.8861,0.1616895,26.36,26.49

2750,"2016-06-27 14:23:22",1168,12.76,27.63,11,0.009,0.046,0.777,0.533,0.763,"NAN",0.0006,0.8158,0.8069,NAN,298.0871,24.93712,512.1704,82.83582,429.3345,369.8496,445.5612,-75.71158,353.623,0.1617349,26.37,26.07

3000,"2016-06-27 14:25:28",1170,12.76,27.53,12,0.013,0.063,1.179,0.722,0.776,"NAN",0.0006,1.0468,1.0442,NAN,298.2134,25.06343,708.4348,122.8135,585.6213,372.48,448.9327,-76.45275,509.1686,0.1733589,26.53,27.79

3250,"2016-06-27 14:27:28",1172,12.75,27.53,13,0.009,0.044,0.632,0.447,0.747,"NAN",0.0006,0.6768,0.6627,NAN,298.2345,25.08449,430.3132,74.85826,355.4549,371.501,442.4871,-70.98606,284.4688,0.1739623,26.68,25.3

3500,"2016-06-27 14:29:22",1174,12.75,27.5,14,0.008,0.046,0.599,0.428,0.779,"NAN",0.0006,0.6473,0.6317,NAN,298.2345,25.08449,408.8291,77.59038,331.2387,371.756,441.0546,-69.29862,261.9401,0.1897868,26.65,25.18

3750,"2016-06-27 14:31:22",1176,12.74,27.47,15,0.007,0.037,0.602,0.432,0.761,"NAN",0.0006,0.6484,0.6379,NAN,298.1713,25.02132,409.7538,79.44824,330.3056,373.247,439.495,-66.24803,264.0576,0.1938926,26.58,25.5

4000,"2016-06-27 14:33:28",1178,12.74,27.44,16,0.006,0.036,0.612,0.44,0.786,"NAN",0.0006,0.6581,0.6497,NAN,298.1713,25.02132,414.9914,69.64025,345.3511,374.0973,442.0228,-67.92556,277.4255,0.1678113,26.62,25.57

4250,"2016-06-27 14:35:38",1180,12.73,27.44,17,0.007,0.034,0.647,0.463,0.743,"NAN",0.0006,0.6915,0.6788,NAN,298.2134,25.06343,434.245,69.33984,364.9052,374.9456,444.9724,-70.02686,294.8783,0.1596791,26.69,25.93

4500,"2016-06-27 14:37:52",1182,12.73,27.44,18,0.011,0.049,0.849,0.578,0.735,"NAN",0.0006,0.8503,0.8458,NAN,298.1503,25.00029,541.5958,86.27888,455.3169,375.8412,448.1316,-72.29043,383.0264,0.1593049,26.56,26.71

250,"2016-06-27 16:02:40",1184,13.03,25.73,1,0.003,0.014,0.199,0.168,0.694,"NAN",0.0006,0.2261,0.2189,NAN,296.5641,23.41414,136.076,22.73137,113.3446,401.2517,434.3757,-33.124,80.22062,0.1670491,24.43,23.64

500,"2016-06-27 16:04:36",1186,12.87,25.7,2,0.002,0.017,0.195,0.166,0.818,"NAN",0.0006,0.2245,0.2118,NAN,296.4359,23.28593,132.5339,23.41447,109.1194,398.4523,431.8481,-33.39576,75.72368,0.1766677,24.3,23.22

750,"2016-06-27 16:06:30",1188,12.83,25.64,3,0.002,0.019,0.186,0.159,0.835,"NAN",0.0006,0.2079,0.2039,NAN,296.3555,23.20552,126.4505,23.87899,102.5715,398.3177,431.8789,-33.56124,69.01028,0.1888406,24.19,23.05

1000,"2016-06-27 16:08:30",1190,12.81,25.61,4,0.002,0.014,0.181,0.154,0.783,"NAN",0.0006,0.2064,0.1955,NAN,296.2905,23.14049,122.1384,24.45282,97.68559,398.1037,431.2422,-33.13847,64.54712,0.2002058,24.17,23.3

1250,"2016-06-27 16:10:40",1192,12.8,25.55,5,0.002,0.018,0.179,0.153,0.827,"NAN",0.0006,0.2038,0.1968,NAN,296.1661,23.01607,121.1379,24.80808,96.32979,397.7104,431.0987,-33.38828,62.9415,0.2047921,24.05,23.25

1500,"2016-06-27 16:12:38",1194,12.79,25.49,6,0.002,0.016,0.183,0.155,0.809,"NAN",0.0006,0.2126,0.2026,NAN,296.08,22.92995,123.4482,23.85182,99.59636,397.2882,431.4341,-34.14588,65.45048,0.1932132,23.98,23.21

1750,"2016-06-27 16:15:12",1196,12.78,25.4,7,0.002,0.015,0.193,0.161,0.8,"NAN",0.0006,0.2213,0.2119,NAN,295.9976,22.84764,129.3788,22.59511,106.7837,395.868,431.8765,-36.00857,70.77508,0.1746431,23.93,23.2

2000,"2016-06-27 16:17:36",1198,12.77,25.34,8,0.003,0.012,0.2,0.164,0.66,"NAN",0.0006,0.2247,0.2216,NAN,295.9766,22.82658,133.3842,22.37663,111.0076,394.8934,432.5111,-37.61772,73.38985,0.1677607,23.94,23.87

2250,"2016-06-27 16:19:46",1200,12.76,25.28,9,0.003,0.016,0.207,0.168,0.736,"NAN",0.0006,0.2336,0.2297,NAN,295.9135,22.76344,137.3126,23.16908,114.1435,394.0118,432.3086,-38.29678,75.8467,0.1687324,23.87,23.49

2500,"2016-06-27 16:22:02",1202,12.75,25.19,10,0.003,0.017,0.217,0.174,0.752,"NAN",0.0006,0.2445,0.2373,NAN,295.8292,22.67924,143.7823,24.39868,119.3837,393.0065,431.8138,-38.80731,80.57634,0.1696918,23.78,23.4

2750,"2016-06-27 16:24:12",1204,12.74,25.13,11,0.003,0.016,0.227,0.18,0.741,"NAN",0.0006,0.2514,0.2455,NAN,295.8082,22.65816,150.098,25.57365,124.5243,392.6275,431.9429,-39.31543,85.2089,0.1703797,23.82,23.61

3000,"2016-06-27 16:27:10",1206,12.73,25.07,12,0.003,0.015,0.235,0.185,0.728,"NAN",0.0006,0.2657,0.2532,NAN,295.8503,22.70027,155.3354,27.54098,127.7944,392.1091,432.106,-39.9968,87.79763,0.1773001,23.94,23.78

3250,"2016-06-27 16:29:26",1208,12.72,25.01,13,0.003,0.018,0.235,0.185,0.768,"NAN",0.0006,0.2632,0.2552,NAN,295.8713,22.72133,155.1817,28.52469,126.657,391.8926,431.5555,-39.66296,86.99406,0.1838148,23.94,23.41

3500,"2016-06-27 16:31:42",1210,12.72,24.98,14,0.003,0.019,0.23,0.181,0.779,"NAN",0.0006,0.2556,0.2495,NAN,295.8311,22.68108,151.9475,29.3718,122.5757,391.7409,431.3189,-39.57798,82.99768,0.1933023,23.91,23.25

3750,"2016-06-27 16:33:54",1212,12.72,24.95,15,0.003,0.015,0.222,0.176,0.726,"NAN",0.0006,0.2503,0.2411,NAN,295.7871,22.63713,146.7109,29.80906,116.9019,391.9081,431.0609,-39.1528,77.74906,0.2031823,23.88,23.37

4000,"2016-06-27 16:36:04",1214,12.72,24.89,16,0.002,0.015,0.217,0.172,0.809,"NAN",0.0006,0.2438,0.2376,NAN,295.8082,22.65816,143.0146,26.22987,116.7848,392.4568,432.0272,-39.57032,77.21445,0.1834069,23.89,23.34

4250,"2016-06-27 16:38:26",1216,12.71,24.84,17,0.003,0.014,0.216,0.172,0.708,"NAN",0.0006,0.2435,0.2371,NAN,295.8311,22.68108,142.0909,24.64522,117.4457,393.0164,433.257,-40.24066,77.20506,0.1734468,23.88,23.79

4500,"2016-06-27 16:40:38",1218,12.71,24.81,18,0.003,0.017,0.217,0.172,0.755,"NAN",0.0006,0.2449,0.2375,NAN,295.7889,22.63896,142.2455,24.53601,117.7095,392.9391,433.4312,-40.49204,77.21745,0.1724906,23.82,23.77

250,"2016-06-27 18:02:48",1220,13.02,23.15,1,0.001,0.006,0.079,0.077,0.721,"NAN",0.0006,0.0953,0.0905,NAN,294.2225,21.07253,59.05704,10.1376,48.91945,395.5539,423.1303,-27.57643,21.34302,0.1716577,22.06,21.66

500,"2016-06-27 18:04:42",1222,12.86,23.12,2,0.001,0.008,0.085,0.088,0.771,"NAN",0.0006,0.1044,0.0981,NAN,294.2015,21.05147,66.91085,16.06715,50.8437,394.1562,422.503,-28.34676,22.49693,0.2401278,22.08,21.51

750,"2016-06-27 18:06:38",1224,12.82,23.1,3,0.001,0.011,0.089,0.086,0.838,"NAN",0.0006,0.1129,0.1056,NAN,294.1804,21.03041,71.63345,17.48808,54.14537,393.184,422.7185,-29.53453,24.61084,0.2441328,22.13,21.63

1000,"2016-06-27 18:08:32",1226,12.8,23.07,4,0.002,0.01,0.102,0.092,0.694,"NAN",0.0006,0.1286,0.1221,NAN,294.2015,21.05147,80.71917,18.63573,62.08344,392.8803,423.1772,-30.29694,31.7865,0.2308712,22.17,21.77

1250,"2016-06-27 18:10:52",1228,12.79,23.04,5,0.002,0.013,0.109,0.091,0.772,"NAN",0.0006,0.1292,0.1245,NAN,294.2225,21.07253,80.25728,17.78868,62.4686,392.2363,423.2988,-31.06253,31.40607,0.2216456,22.2,21.83

1500,"2016-06-27 18:12:46",1230,12.78,23.01,6,0.001,0.009,0.112,0.092,0.833,"NAN",0.0006,0.1308,0.1269,NAN,294.2225,21.07253,82.3363,15.73931,66.597,391.4707,423.4674,-31.99667,34.60033,0.1911588,22.25,21.87

1750,"2016-06-27 18:15:00",1232,12.77,23.01,7,0.001,0.009,0.117,0.095,0.834,"NAN",0.0006,0.1418,0.1318,NAN,294.2646,21.11464,86.44294,14.97422,71.46873,391.2036,424.3848,-33.18127,38.28746,0.1732266,22.31,21.91

2000,"2016-06-27 18:17:14",1234,12.76,22.98,8,0.001,0.006,0.111,0.096,0.748,"NAN",0.0006,0.1288,0.1218,NAN,294.2856,21.13567,82.31081,13.93587,68.37493,391.2399,424.2534,-33.01352,35.36142,0.1693079,22.31,22.07

2250,"2016-06-27 18:19:34",1236,12.75,22.98,9,0.001,0.008,0.11,0.094,0.807,"NAN",0.0006,0.1282,0.1197,NAN,294.3067,21.15672,80.61691,14.40041,66.2165,391.4467,424.2066,-32.75991,33.45659,0.1786277,22.34,21.87

2500,"2016-06-27 18:21:54",1238,12.74,22.95,10,0.001,0.009,0.111,0.094,0.828,"NAN",0.0006,0.1244,0.1216,NAN,294.3067,21.15672,80.2063,14.9196,65.2867,389.9156,423.9538,-34.03819,31.2485,0.1860153,22.34,21.89

2750,"2016-06-27 18:24:10",1240,12.73,22.95,11,0.002,0.009,0.11,0.092,0.687,"NAN",0.0006,0.126,0.1193,NAN,294.3067,21.15672,78.6407,14.701,63.9397,389.9156,424.5437,-34.6281,29.31159,0.1869389,22.35,21.96

3000,"2016-06-27 18:26:22",1242,12.72,22.92,12,0.001,0.008,0.104,0.089,0.807,"NAN",0.0006,0.1189,0.1107,NAN,294.3067,21.15672,75.12447,15.49344,59.63104,390.0007,423.8695,-33.86883,25.76221,0.2062369,22.37,22.11

3250,"2016-06-27 18:28:56",1244,12.71,22.92,13,0.001,0.009,0.103,0.09,0.823,"NAN",0.0006,0.1163,0.1105,NAN,294.3067,21.15672,75.89446,16.5318,59.36266,389.065,423.7852,-34.72022,24.64244,0.2178262,22.34,21.91

3500,"2016-06-27 18:31:10",1246,12.71,22.92,14,0.002,0.01,0.098,0.083,0.71,"NAN",0.0006,0.1119,0.1041,NAN,294.3067,21.15672,71.68522,16.14924,55.53597,386.343,423.1953,-36.85224,18.68373,0.22528,22.31,21.81

3750,"2016-06-27 18:33:18",1248,12.7,22.9,15,0.001,0.007,0.085,0.078,0.768,"NAN",0.0006,0.0969,0.0919,NAN,294.2856,21.13567,63.39508,15.11088,48.2842,391.155,423.1579,-32.00291,16.28128,0.2383605,22.28,21.88

4000,"2016-06-27 18:35:44",1250,12.7,22.87,16,0.001,0.007,0.09,0.078,0.78,"NAN",0.0006,0.0999,0.0952,NAN,294.2646,21.11464,65.29435,13.06148,52.23286,386.6104,423.8792,-37.26885,14.96401,0.20004,22.22,21.84

4250,"2016-06-27 18:38:04",1252,12.69,22.87,17,0.001,0.006,0.09,0.077,0.75,"NAN",0.0006,0.1027,0.0936,NAN,294.2225,21.07253,63.93402,11.94114,51.99288,384.836,423.5517,-38.71567,13.27721,0.1867729,22.2,21.95

4500,"2016-06-27 18:40:04",1254,12.69,22.84,18,0.001,0.007,0.089,0.077,0.78,"NAN",0.0006,0.1017,0.0916,NAN,294.2242,21.07423,63.80567,11.91381,51.89186,386.377,424.2357,-37.85873,14.03313,0.1867203,22.14,21.97

250,"2016-06-28 01:02:44",1256,13.04,20,1,0,0,0,0,NAN,"NAN",0.0006,0,0.0013,NAN,291.5468,18.39674,-1.54006,-0.1366352,-1.403425,405.1442,408.3043,-3.160085,-4.56351,0.08872067,19.2,18.98

500,"2016-06-28 01:04:40",1258,12.8,19.97,2,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,291.4625,18.31252,-2.797777,-0.08198114,-2.715796,405.3515,407.5782,-2.22671,-4.942506,0.02930224,19.09,18.75

750,"2016-06-28 01:06:48",1260,12.74,19.97,3,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,291.3121,18.16212,-3.157125,0,-3.157125,404.8479,406.7344,-1.88644,-5.043565,0,18.92,18.64

1000,"2016-06-28 01:08:54",1262,12.72,19.94,4,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,291.2309,18.08089,-3.054457,0.08198123,-3.136439,404.903,406.3634,-1.460319,-4.596758,-0.02683987,18.77,18.58

1250,"2016-06-28 01:11:04",1264,12.72,19.92,5,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,291.0806,17.93056,-2.361433,0.1093085,-2.470741,405.1674,405.7746,-0.607282,-3.078023,-0.04628905,18.64,18.47

1500,"2016-06-28 01:12:58",1266,12.71,19.89,6,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,291.0189,17.86885,-2.079092,0.1366359,-2.215728,405.2477,405.6825,-0.4347867,-2.650515,-0.06571902,18.6,18.45

1750,"2016-06-28 01:15:22",1268,12.71,19.86,7,0,0,0,0,NAN,"NAN",0.0006,0.0006,0,NAN,290.9572,17.80714,-1.56574,0.109309,-1.675049,405.158,405.6748,-0.5167091,-2.191758,-0.06981299,18.55,18.45

2000,"2016-06-28 01:17:18",1270,12.7,19.81,8,0,0,0,0,NAN,"NAN",0.0006,0.0003,0.0007,NAN,290.9361,17.78609,-1.463072,0.2186185,-1.681691,405.2106,405.81,-0.5994189,-2.28111,-0.1494243,18.53,18.53

2250,"2016-06-28 01:19:24",1272,12.7,19.78,9,0,0,0,0,NAN,"NAN",0.0006,0.0005,0,NAN,290.8729,17.72295,-1.15506,0.1912918,-1.346352,405.1982,405.6258,-0.4277081,-1.77406,-0.1656119,18.51,18.43

2500,"2016-06-28 01:21:18",1274,12.69,19.76,10,0,0,0,0,NAN,"NAN",0.0006,0.0028,0.0004,NAN,290.8519,17.70186,-1.103724,0.1912918,-1.295016,405.0806,405.5083,-0.4277081,-1.722724,-0.1733148,18.49,18.42

2750,"2016-06-28 01:23:36",1276,12.68,19.7,11,0,0,0,0,NAN,"NAN",0.0006,0.0004,0,NAN,290.7887,17.63872,-0.872715,0.1639649,-1.03668,404.8133,405.3245,-0.5112054,-1.547885,-0.1878791,18.49,18.46

3000,"2016-06-28 01:25:50",1278,12.69,19.65,12,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,290.7887,17.63872,-0.8470497,0.2459481,-1.092998,405.1536,405.3245,-0.1709272,-1.263925,-0.2903586,18.48,18.44

3250,"2016-06-28 01:27:48",1280,12.67,19.63,13,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,290.7256,17.57558,-0.7443796,0.245949,-0.9903286,404.9718,404.9726,-0.0007870346,-0.9911156,-0.330408,18.47,18.4

3500,"2016-06-28 01:29:48",1282,12.67,19.6,14,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,290.7466,17.5966,-0.6160406,0.2186221,-0.8346627,405.0889,405.0897,-0.0007870346,-0.8354498,-0.3548827,18.46,18.39

3750,"2016-06-28 01:32:14",1284,12.67,19.55,15,0,0,0,0,NAN,"NAN",0.0006,0.0019,0,NAN,290.7045,17.55449,-0.4877008,0.3279346,-0.8156354,403.7482,405.0235,-1.275283,-2.090919,-0.6724094,18.45,18.41

4000,"2016-06-28 01:34:40",1286,12.66,19.49,16,0,0,0,0,NAN,"NAN",0.0006,0.0011,0,NAN,290.7045,17.55449,-0.4620345,0.3279361,-0.7899705,403.8333,405.1921,-1.358789,-2.14876,-0.7097654,18.45,18.4

4250,"2016-06-28 01:37:04",1288,12.65,19.44,17,0,0,0,0,NAN,"NAN",0.0006,0,0.0003,NAN,290.6834,17.53343,-0.4106993,0.3552658,-0.7659651,403.631,405.3277,-1.696726,-2.462691,-0.8650266,18.44,18.45

4500,"2016-06-28 01:39:34",1290,12.66,19.39,18,0,0,0,0,NAN,"NAN",0.0006,0,0,NAN,290.6414,17.49135,-0.4107014,0.3552676,-0.765969,403.737,405.1777,-1.440731,-2.2067,-0.8650266,18.43,18.52

250,"2016-06-28 06:02:36",1292,13.07,19.02,1,0,0.002,0.023,0.022,1,"NAN",0.0006,0.03,0.0239,NAN,290.8984,17.74837,17.27643,2.815026,14.46141,405.6804,406.4422,-0.7617629,13.69965,0.1629402,18.66,18.68

500,"2016-06-28 06:04:30",1294,12.81,19.05,2,0,0.003,0.026,0.024,1,"NAN",0.0006,0.0363,0.0296,NAN,290.8969,17.7469,19.63815,3.252311,16.38584,405.5872,406.2654,-0.6782595,15.70758,0.1656119,18.66,18.64

750,"2016-06-28 06:06:22",1296,12.75,19.05,3,0,0.003,0.026,0.023,1,"NAN",0.0006,0.0356,0.0311,NAN,290.9194,17.76942,20.07454,3.361631,16.71291,405.8831,406.2226,-0.3395228,16.37339,0.1674574,18.65,18.56
